    구분,총합계,,강남구,,강동구,,강북구,,강서구,,관악구,,광진구,,구로구,,금천구,,노원구,,도봉구,,동대문구,,동작구,,마포구,,서대문구,,서초구,,성동구,,성북구,,송파구,,양천구,,영등포구,,용산구,,은평구,,종로구,,중구,,중랑구,,기타,,타시도,
,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망
2020-06-18,18,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2020-06-19,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2020-06-20,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020-06-21,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,6,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,11,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-24,9,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2020-06-25,17,0,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020-06-26,17,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2020-06-27,14,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-06-30,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-01,13,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,12,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020-07-03,7,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2020-07-04,16,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
2020-07-05,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020-07-07,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-08,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020-07-09,8,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-10,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2020-07-11,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-12,13,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-13,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-07-14,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-15,7,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-16,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-17,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,10,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,21,0,0,0,1,0,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2020-07-21,16,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
2020-07-22,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-23,21,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020-07-24,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-26,9,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2020-07-27,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2020-07-28,9,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-29,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,8,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-02,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-03,9,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020-08-04,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
2020-08-06,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-07,17,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2020-08-08,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0
2020-08-09,13,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2020-08-10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-11,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0
2020-08-12,26,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,2,0,0,0,1,0,4,0,1,0,2,0,0,0,2,0,2,0
2020-08-13,32,0,0,0,0,0,1,0,2,0,1,0,6,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2020-08-14,74,0,5,0,5,0,0,0,2,0,2,0,1,0,0,0,0,0,4,0,1,0,3,0,2,0,6,0,3,0,8,0,1,0,16,0,6,0,1,0,2,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0
2020-08-15,146,0,3,0,2,0,9,0,7,0,5,0,3,0,0,0,3,0,14,0,9,0,6,0,1,0,0,0,1,0,2,0,1,0,39,0,7,0,2,0,1,0,4,0,5,0,0,0,0,0,8,0,7,0,7,0
2020-08-16,90,0,1,0,4,0,2,0,5,0,0,0,7,0,0,0,0,0,14,0,3,0,3,0,1,0,4,0,0,0,0,0,1,0,18,0,8,0,1,0,0,0,3,0,2,0,2,0,1,0,5,0,2,0,3,0
2020-08-17,132,1,2,0,6,0,9,0,2,1,2,0,4,0,2,0,1,0,11,0,3,0,6,0,11,0,3,0,1,0,1,0,0,0,22,0,10,0,3,0,1,0,0,0,5,0,0,0,1,0,9,0,0,0,17,0
2020-08-18,151,0,6,0,10,0,8,0,2,0,5,0,3,0,6,0,1,0,6,0,4,0,5,0,4,0,8,0,3,0,6,0,2,0,22,0,11,0,4,0,3,0,3,0,6,0,4,0,1,0,9,0,1,0,8,0
2020-08-19,135,1,5,0,13,0,9,0,7,0,2,0,2,0,2,0,0,0,10,0,2,0,6,0,7,0,1,0,5,0,5,0,0,0,15,0,13,1,2,0,2,0,1,0,11,0,4,0,0,0,3,0,0,0,8,0
2020-08-20,126,1,5,0,5,0,3,0,11,0,3,0,3,1,7,0,2,0,6,0,5,0,7,0,1,0,3,0,0,0,4,0,3,0,11,0,12,0,1,0,1,0,2,0,10,0,2,0,4,0,7,0,0,0,8,0
2020-08-21,129,0,5,0,2,0,5,0,7,0,4,0,7,0,6,0,2,0,9,0,1,0,6,0,4,0,8,0,5,0,3,0,3,0,8,0,12,0,6,0,1,0,2,0,8,0,3,0,2,0,3,0,1,0,6,0
2020-08-22,140,0,7,0,12,0,4,0,7,0,5,0,2,0,2,0,1,0,12,0,3,0,3,0,9,0,4,0,1,0,8,0,1,0,13,0,5,0,5,0,6,0,4,0,11,0,1,0,1,0,4,0,0,0,9,0
2020-08-23,97,0,5,0,5,0,2,0,5,0,1,0,2,0,2,0,3,0,6,0,0,0,4,0,1,0,1,0,2,0,0,0,2,0,9,0,5,0,9,0,3,0,5,0,7,0,2,0,3,0,7,0,0,0,6,0
2020-08-24,135,0,5,0,5,0,2,0,2,0,9,0,8,0,3,0,2,0,10,0,6,0,3,0,1,0,4,0,4,0,7,0,3,0,10,0,7,0,6,0,4,0,3,0,5,0,1,0,0,0,13,0,0,0,12,0
2020-08-25,111,1,6,0,8,0,3,0,10,0,9,0,2,0,1,0,0,0,3,0,2,0,3,0,3,0,4,0,1,0,4,0,1,0,3,0,6,0,5,0,10,0,2,0,6,0,4,0,1,0,6,0,2,1,6,0
2020-08-26,154,0,3,0,2,0,2,0,12,0,6,0,3,0,9,0,10,0,25,0,2,0,1,0,6,0,5,0,9,0,2,0,4,0,10,0,10,0,5,0,4,0,3,0,6,0,2,0,1,0,4,0,0,0,8,0
2020-08-27,146,2,4,0,2,0,6,0,3,0,14,0,4,0,6,0,1,0,16,0,4,0,2,0,8,0,12,0,2,0,3,0,0,0,6,0,16,0,2,0,5,0,4,0,9,1,3,0,2,0,3,0,1,1,8,0
2020-08-28,125,1,4,0,4,0,4,0,5,0,10,0,5,0,3,0,2,0,7,0,6,0,2,0,11,0,3,0,5,0,5,0,0,0,8,0,12,1,4,0,7,0,1,0,2,0,0,0,3,0,5,0,0,0,7,0
2020-08-29,116,2,4,0,3,0,4,0,5,0,7,0,6,0,5,0,1,0,15,0,2,0,3,0,10,0,3,0,2,0,3,0,0,0,5,0,11,0,2,0,8,0,0,0,2,0,0,0,1,0,5,1,1,0,8,1
2020-08-30,94,1,1,0,2,0,2,0,2,0,6,0,1,1,1,0,3,0,8,0,6,0,3,0,11,0,0,0,3,0,1,0,2,0,3,0,4,0,7,0,5,0,0,0,7,0,4,0,2,0,3,0,5,0,2,0
2020-08-31,94,0,6,0,2,0,3,0,4,0,8,0,1,0,1,0,2,0,11,0,5,0,3,0,8,0,1,0,1,0,4,0,2,0,5,0,2,0,5,0,0,0,1,0,5,0,2,0,0,0,6,0,1,0,5,0
2020-09-01,101,1,13,0,5,0,8,0,8,0,7,0,4,0,0,0,1,0,5,0,4,0,2,0,4,0,3,0,3,0,4,0,2,1,4,0,2,0,3,0,1,0,2,0,3,0,2,0,0,0,6,0,1,0,4,0
2020-09-02,69,0,3,0,5,0,4,0,5,0,9,0,2,0,0,0,0,0,6,0,1,0,3,0,0,0,1,0,1,0,3,0,2,0,3,0,3,0,2,0,2,0,0,0,5,0,0,0,2,0,3,0,1,0,3,0
2020-09-03,68,0,5,0,5,0,2,0,3,0,5,0,4,0,1,0,0,0,3,0,1,0,3,0,2,0,3,0,1,0,5,0,2,0,3,0,0,0,1,0,4,0,2,0,4,0,0,0,0,0,4,0,0,0,5,0
2020-09-04,51,1,5,0,2,0,0,0,2,0,2,0,1,0,0,1,1,0,2,0,3,0,0,0,0,0,4,0,3,0,2,0,5,0,2,0,2,0,0,0,1,0,2,0,4,0,0,0,1,0,4,0,0,0,3,0
2020-09-05,63,1,3,0,6,0,2,0,3,0,4,0,5,0,0,0,1,0,3,0,1,0,0,0,1,0,2,0,2,0,1,0,1,0,4,0,5,0,1,1,3,0,0,0,2,0,0,0,0,0,5,0,0,0,8,0
2020-09-06,48,2,2,0,3,1,1,0,1,0,9,0,0,0,2,0,2,0,6,0,1,0,1,0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,3,0
2020-09-07,67,4,2,0,1,0,2,0,3,0,4,1,1,0,2,0,0,0,3,0,3,0,1,0,1,1,2,0,2,0,2,0,2,1,4,0,7,0,2,0,7,0,1,0,5,0,1,0,0,0,4,0,0,0,5,1
2020-09-08,49,0,3,0,2,0,1,0,2,0,8,0,3,0,1,0,2,0,1,0,2,0,2,0,3,0,1,0,1,0,3,0,0,0,3,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0
2020-09-09,48,0,2,0,2,0,0,0,2,0,3,0,2,0,1,0,0,0,3,0,3,0,1,0,3,0,1,0,2,0,1,0,1,0,1,0,3,0,1,0,0,0,1,0,6,0,7,0,0,0,0,0,0,0,2,0
2020-09-10,63,2,1,0,1,0,4,0,5,0,7,0,2,0,1,0,2,0,2,0,1,0,0,0,3,0,0,0,4,0,3,0,1,0,0,0,4,0,1,0,1,0,0,0,6,1,3,0,1,0,1,1,1,0,8,0
2020-09-11,50,1,5,0,1,0,0,0,3,0,11,0,0,0,1,0,0,0,3,0,1,0,3,0,2,0,0,0,1,0,2,0,1,0,1,0,5,0,1,0,1,0,2,0,3,0,2,0,0,0,0,0,0,1,1,0
2020-09-12,31,2,2,0,1,0,2,0,0,0,3,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,2,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,2,0,3,0
2020-09-13,41,3,4,1,1,0,1,0,2,1,4,0,0,0,1,0,1,0,4,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,6,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,3,0
2020-09-14,32,2,7,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0
2020-09-15,51,0,2,0,0,0,2,0,3,0,2,0,0,0,1,0,0,0,5,0,0,0,2,0,4,0,1,0,3,0,4,0,1,0,1,0,6,0,2,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,5,0
2020-09-16,64,1,6,0,2,0,3,0,4,0,4,0,1,0,3,0,0,0,3,0,0,0,3,0,5,0,1,0,3,1,2,0,1,0,1,0,5,0,5,0,2,0,2,0,2,0,0,0,0,0,3,0,0,0,3,0
2020-09-17,46,3,4,0,0,0,1,0,1,0,6,1,2,0,1,0,0,1,3,0,2,0,1,0,1,0,2,0,1,0,2,0,0,0,2,1,5,0,3,0,3,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0
2020-09-18,40,0,6,0,0,0,0,0,2,0,5,0,0,0,1,0,1,0,3,0,2,0,0,0,1,0,1,0,1,0,2,0,1,0,1,0,2,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,3,0
2020-09-19,28,1,4,0,0,0,0,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,3,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0
2020-09-20,23,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,0,0,3,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0
2020-09-21,21,1,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-09-22,40,0,1,0,1,0,1,0,6,0,4,0,1,0,2,0,2,0,1,0,6,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0
2020-09-23,39,1,2,1,0,0,1,0,8,0,4,0,0,0,1,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0
2020-09-24,57,2,1,0,1,0,0,0,3,0,7,0,1,1,4,0,1,0,1,0,12,0,1,0,3,0,0,0,0,0,5,0,0,0,3,0,3,0,1,0,2,1,1,0,2,0,1,0,0,0,1,0,1,0,2,0
2020-09-25,26,1,3,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
2020-09-26,34,0,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,0,1,0,0,0,2,0,1,0,0,0,5,0
2020-09-27,19,1,2,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-09-28,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,51,2,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,3,1,4,0,2,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,28,0,2,0
2020-09-30,30,1,1,0,1,0,0,0,0,0,6,0,1,0,2,0,2,0,0,0,0,0,3,0,2,0,1,1,1,0,0,0,4,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-10-01,11,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-10-02,26,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,1,1,0,1,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0
2020-10-03,16,1,1,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2020-10-04,19,1,1,0,2,0,3,0,0,0,4,0,1,0,1,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-05,15,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2020-10-06,33,0,2,0,0,0,2,0,0,0,5,0,2,0,0,0,0,0,2,0,1,0,6,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0
2020-10-07,20,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,3,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-10-08,22,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
2020-10-09,25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,5,0,2,0
