기준일자,주요국가대륙명,국가명,연령,인원,전년동기,증감률
201908,아시아,연도대륙,21~30세,334209.0,297280.0,12.4
201908,아시아,연도대륙,31~40세,264544.0,226404.0,16.8
201908,아시아,연도대륙,41~50세,199064.0,181996.0,9.4
201908,아시아,연도대륙,51~60세,135649.0,126879.0,6.9
201908,아시아,연도대륙,61세이상,93104.0,83366.0,11.7
201908,아시아,연도대륙,승무원,81882.0,57418.0,42.6
201908,아시아,연도대륙,전체,1328344.0,1165806.0,13.9
201908,아시아,중국,20세 이하,78339.0,56460.0,38.8
201908,아시아,중국,21~30세,160089.0,143388.0,11.6
201908,아시아,중국,31~40세,142873.0,114176.0,25.1
201908,아시아,중국,41~50세,76689.0,63980.0,19.9
201908,아시아,중국,51~60세,57236.0,50570.0,13.2
201908,아시아,중국,61세이상,46840.0,36803.0,27.3
201908,아시아,중국,승무원,16046.0,12763.0,25.7
201908,아시아,중국,전체,578112.0,478140.0,20.9
201908,아시아,일본,20세 이하,73005.0,72270.0,1.0
201908,아시아,일본,21~30세,86736.0,71534.0,21.3
201908,아시아,일본,31~40세,44324.0,41663.0,6.4
201908,아시아,일본,41~50세,56869.0,57812.0,-1.6
201908,아시아,일본,51~60세,40649.0,41577.0,-2.2
201908,아시아,일본,61세이상,25113.0,27942.0,-10.1
201908,아시아,일본,승무원,2956.0,2227.0,32.7
201908,아시아,일본,전체,329652.0,315025.0,4.6
201908,아시아,대만,20세 이하,27979.0,25319.0,10.5
201908,아시아,대만,21~30세,20487.0,19322.0,6.0
201908,아시아,대만,31~40세,19175.0,18132.0,5.8
201908,아시아,대만,41~50세,22826.0,20390.0,11.9
201908,아시아,대만,51~60세,11041.0,10127.0,9.0
201908,아시아,대만,61세이상,6752.0,6448.0,4.7
201908,아시아,대만,승무원,1013.0,779.0,30.0
201908,아시아,대만,전체,109273.0,100517.0,8.7
201908,아시아,홍콩,20세 이하,17324.0,16785.0,3.2
201908,아시아,홍콩,21~30세,10910.0,9955.0,9.6
201908,아시아,홍콩,31~40세,9862.0,8971.0,9.9
201908,아시아,홍콩,41~50세,13538.0,13406.0,1.0
201908,아시아,홍콩,51~60세,8452.0,8578.0,-1.5
201908,아시아,홍콩,61세이상,5022.0,4930.0,1.9
201908,아시아,홍콩,승무원,850.0,772.0,10.1
201908,아시아,홍콩,전체,65958.0,63397.0,4.0
201908,아시아,마카오,20세 이하,1892.0,1991.0,-5.0
201908,아시아,마카오,21~30세,1247.0,1250.0,-0.2
201908,아시아,마카오,31~40세,1254.0,1094.0,14.6
201908,아시아,마카오,41~50세,944.0,1069.0,-11.7
201908,아시아,마카오,51~60세,549.0,555.0,-1.1
201908,아시아,마카오,61세이상,434.0,433.0,0.2
201908,아시아,마카오,승무원,1.0,28.0,-96.4
201908,아시아,마카오,전체,6321.0,6420.0,-1.5
201908,아시아,필리핀,20세 이하,1166.0,1103.0,5.7
201908,아시아,필리핀,21~30세,4750.0,4414.0,7.6
201908,아시아,필리핀,31~40세,5078.0,4472.0,13.6
201908,아시아,필리핀,41~50세,3102.0,2780.0,11.6
201908,아시아,필리핀,51~60세,1809.0,1646.0,9.9
201908,아시아,필리핀,61세이상,860.0,909.0,-5.4
201908,아시아,필리핀,승무원,25052.0,15135.0,65.5
201908,아시아,필리핀,전체,41817.0,30459.0,37.3
201908,아시아,인도네시아,20세 이하,1202.0,1392.0,-13.6
201908,아시아,인도네시아,21~30세,4007.0,4307.0,-7.0
201908,아시아,인도네시아,31~40세,2885.0,2738.0,5.4
201908,아시아,인도네시아,41~50세,1896.0,1585.0,19.6
201908,아시아,인도네시아,51~60세,1160.0,959.0,21.0
201908,아시아,인도네시아,61세이상,491.0,436.0,12.6
201908,아시아,인도네시아,승무원,6569.0,4379.0,50.0
201908,아시아,인도네시아,전체,18210.0,15796.0,15.3
201908,아시아,태국,20세 이하,2071.0,1729.0,19.8
201908,아시아,태국,21~30세,9056.0,9058.0,-0.0
201908,아시아,태국,31~40세,7269.0,7271.0,-0.0
201908,아시아,태국,41~50세,4133.0,3409.0,21.2
201908,아시아,태국,51~60세,2621.0,1628.0,61.0
201908,아시아,태국,61세이상,1754.0,693.0,153.1
201908,아시아,태국,승무원,5926.0,4728.0,25.3
201908,아시아,태국,전체,32830.0,28516.0,15.1
201908,아시아,베트남,20세 이하,5706.0,5124.0,11.4
201908,아시아,베트남,21~30세,10881.0,9136.0,19.1
201908,아시아,베트남,31~40세,9670.0,8155.0,18.6
201908,아시아,베트남,41~50세,5962.0,5300.0,12.5
201908,아시아,베트남,51~60세,4391.0,3904.0,12.5
201908,아시아,베트남,61세이상,1906.0,1721.0,10.7
201908,아시아,베트남,승무원,5067.0,3745.0,35.3
201908,아시아,베트남,전체,43583.0,37085.0,17.5
201908,아시아,인도,20세 이하,503.0,480.0,4.8
201908,아시아,인도,21~30세,2057.0,1813.0,13.5
201908,아시아,인도,31~40세,2938.0,2459.0,19.5
201908,아시아,인도,41~50세,1596.0,1428.0,11.8
201908,아시아,인도,51~60세,708.0,716.0,-1.1
201908,아시아,인도,61세이상,334.0,240.0,39.2
201908,아시아,인도,승무원,8865.0,3474.0,155.2
201908,아시아,인도,전체,17001.0,10610.0,60.2
201908,아시아,말레이시아,20세 이하,2717.0,2515.0,8.0
201908,아시아,말레이시아,21~30세,5781.0,5652.0,2.3
201908,아시아,말레이시아,31~40세,3784.0,3373.0,12.2
201908,아시아,말레이시아,41~50세,2816.0,2562.0,9.9
201908,아시아,말레이시아,51~60세,1941.0,1872.0,3.7
201908,아시아,말레이시아,61세이상,1052.0,820.0,28.3
201908,아시아,말레이시아,승무원,2429.0,2424.0,0.2
201908,아시아,말레이시아,전체,20520.0,19218.0,6.8
201908,아시아,싱가포르,20세 이하,798.0,827.0,-3.5
201908,아시아,싱가포르,21~30세,3102.0,2921.0,6.2
201908,아시아,싱가포르,31~40세,2547.0,2187.0,16.5
201908,아시아,싱가포르,41~50세,2282.0,2097.0,8.8
201908,아시아,싱가포르,51~60세,1865.0,1582.0,17.9
201908,아시아,싱가포르,61세이상,1117.0,727.0,53.6
201908,아시아,싱가포르,승무원,1297.0,1502.0,-13.6
201908,아시아,싱가포르,전체,13008.0,11843.0,9.8
201908,아시아,몽골,20세 이하,1954.0,2084.0,-6.2
201908,아시아,몽골,21~30세,2418.0,2634.0,-8.2
201908,아시아,몽골,31~40세,2557.0,2717.0,-5.9
201908,아시아,몽골,41~50세,1647.0,1879.0,-12.3
201908,아시아,몽골,51~60세,757.0,860.0,-12.0
201908,아시아,몽골,61세이상,241.0,202.0,19.3
201908,아시아,몽골,승무원,52.0,42.0,23.8
201908,아시아,몽골,전체,9626.0,10418.0,-7.6
201908,아시아,우즈베키스탄,20세 이하,923.0,831.0,11.1
201908,아시아,우즈베키스탄,21~30세,2441.0,2485.0,-1.8
201908,아시아,우즈베키스탄,31~40세,2298.0,2191.0,4.9
201908,아시아,우즈베키스탄,41~50세,1127.0,1070.0,5.3
201908,아시아,우즈베키스탄,51~60세,446.0,446.0,0.0
201908,아시아,우즈베키스탄,61세이상,229.0,194.0,18.0
201908,아시아,우즈베키스탄,승무원,519.0,379.0,36.9
201908,아시아,우즈베키스탄,전체,7983.0,7596.0,5.1
201908,아시아,미얀마,20세 이하,113.0,72.0,56.9
201908,아시아,미얀마,21~30세,1221.0,1121.0,8.9
201908,아시아,미얀마,31~40세,1048.0,899.0,16.6
201908,아시아,미얀마,41~50세,351.0,316.0,11.1
201908,아시아,미얀마,51~60세,137.0,122.0,12.3
201908,아시아,미얀마,61세이상,43.0,38.0,13.2
201908,아시아,미얀마,승무원,2610.0,2684.0,-2.8
201908,아시아,미얀마,전체,5523.0,5252.0,5.2
201908,아시아,GCC,20세 이하,1559.0,1264.0,23.3
201908,아시아,GCC,21~30세,1524.0,1304.0,16.9
201908,아시아,GCC,31~40세,1053.0,773.0,36.2
201908,아시아,GCC,41~50세,550.0,478.0,15.1
201908,아시아,GCC,51~60세,419.0,320.0,30.9
201908,아시아,GCC,61세이상,133.0,112.0,18.8
201908,아시아,GCC,승무원,47.0,16.0,193.8
201908,아시아,GCC,전체,5285.0,4267.0,23.9
201908,아시아,카자흐스탄,20세 이하,971.0,865.0,12.3
201908,아시아,카자흐스탄,21~30세,1417.0,1402.0,1.1
201908,아시아,카자흐스탄,31~40세,965.0,911.0,5.9
201908,아시아,카자흐스탄,41~50세,647.0,583.0,11.0
201908,아시아,카자흐스탄,51~60세,372.0,332.0,12.0
201908,아시아,카자흐스탄,61세이상,224.0,193.0,16.1
201908,아시아,카자흐스탄,승무원,352.0,299.0,17.7
201908,아시아,카자흐스탄,전체,4948.0,4585.0,7.9
201908,아시아,튀르키예,20세 이하,244.0,261.0,-6.5
201908,아시아,튀르키예,21~30세,710.0,751.0,-5.5
201908,아시아,튀르키예,31~40세,488.0,592.0,-17.6
201908,아시아,튀르키예,41~50세,326.0,364.0,-10.4
201908,아시아,튀르키예,51~60세,150.0,206.0,-27.2
201908,아시아,튀르키예,61세이상,57.0,94.0,-39.4
201908,아시아,튀르키예,승무원,1040.0,929.0,11.9
201908,아시아,튀르키예,전체,3015.0,3197.0,-5.7
201908,아시아,캄보디아,20세 이하,205.0,119.0,72.3
201908,아시아,캄보디아,21~30세,1178.0,1141.0,3.2
201908,아시아,캄보디아,31~40세,815.0,610.0,33.6
201908,아시아,캄보디아,41~50세,173.0,161.0,7.5
201908,아시아,캄보디아,51~60세,110.0,77.0,42.9
201908,아시아,캄보디아,61세이상,138.0,53.0,160.4
201908,아시아,캄보디아,승무원,0.0,0.0,0
201908,아시아,캄보디아,전체,2619.0,2161.0,21.2
201908,아시아,스리랑카,20세 이하,31.0,83.0,-62.7
201908,아시아,스리랑카,21~30세,591.0,569.0,3.9
201908,아시아,스리랑카,31~40세,618.0,588.0,5.1
201908,아시아,스리랑카,41~50세,172.0,147.0,17.0
201908,아시아,스리랑카,51~60세,67.0,55.0,21.8
201908,아시아,스리랑카,61세이상,23.0,27.0,-14.8
201908,아시아,스리랑카,승무원,414.0,154.0,168.8
201908,아시아,스리랑카,전체,1916.0,1623.0,18.1
201908,아시아,방글라데시,20세 이하,98.0,87.0,12.6
201908,아시아,방글라데시,21~30세,611.0,484.0,26.2
201908,아시아,방글라데시,31~40세,604.0,422.0,43.1
201908,아시아,방글라데시,41~50세,212.0,120.0,76.7
201908,아시아,방글라데시,51~60세,101.0,82.0,23.2
201908,아시아,방글라데시,61세이상,33.0,27.0,22.2
201908,아시아,방글라데시,승무원,209.0,328.0,-36.3
201908,아시아,방글라데시,전체,1868.0,1550.0,20.5
201908,아시아,파키스탄,20세 이하,82.0,96.0,-14.6
201908,아시아,파키스탄,21~30세,457.0,439.0,4.1
201908,아시아,파키스탄,31~40세,388.0,352.0,10.2
201908,아시아,파키스탄,41~50세,121.0,170.0,-28.8
201908,아시아,파키스탄,51~60세,84.0,71.0,18.3
201908,아시아,파키스탄,61세이상,20.0,28.0,-28.6
201908,아시아,파키스탄,승무원,39.0,14.0,178.6
201908,아시아,파키스탄,전체,1191.0,1170.0,1.8
201908,아시아,이스라엘,20세 이하,155.0,155.0,0.0
201908,아시아,이스라엘,21~30세,255.0,266.0,-4.1
201908,아시아,이스라엘,31~40세,163.0,191.0,-14.7
201908,아시아,이스라엘,41~50세,235.0,253.0,-7.1
201908,아시아,이스라엘,51~60세,166.0,196.0,-15.3
201908,아시아,이스라엘,61세이상,133.0,125.0,6.4
201908,아시아,이스라엘,승무원,3.0,19.0,-84.2
201908,아시아,이스라엘,전체,1110.0,1205.0,-7.9
201908,아시아,이란,20세 이하,107.0,68.0,57.4
201908,아시아,이란,21~30세,114.0,98.0,16.3
201908,아시아,이란,31~40세,157.0,150.0,4.7
201908,아시아,이란,41~50세,76.0,71.0,7.0
201908,아시아,이란,51~60세,44.0,69.0,-36.2
201908,아시아,이란,61세이상,15.0,26.0,-42.3
201908,아시아,이란,승무원,13.0,122.0,-89.3
201908,아시아,이란,전체,526.0,604.0,-12.9
201908,아시아,기타,20세 이하,748.0,483.0,54.9
201908,아시아,기타,21~30세,2169.0,1836.0,18.1
201908,아시아,기타,31~40세,1731.0,1317.0,31.4
201908,아시아,기타,41~50세,774.0,566.0,36.7
201908,아시아,기타,51~60세,374.0,329.0,13.7
201908,아시아,기타,61세이상,140.0,145.0,-3.4
201908,아시아,기타,승무원,513.0,476.0,7.8
201908,아시아,기타,전체,6449.0,5152.0,25.2
201908,아메리카,연도대륙,20세 이하,17225.0,15482.0,11.3
201908,아메리카,연도대륙,21~30세,22766.0,20828.0,9.3
201908,아메리카,연도대륙,31~40세,18043.0,15987.0,12.9
201908,아메리카,연도대륙,41~50세,16753.0,15500.0,8.1
201908,아메리카,연도대륙,51~60세,16028.0,14265.0,12.4
201908,아메리카,연도대륙,61세이상,11812.0,9660.0,22.3
201908,아메리카,연도대륙,승무원,9856.0,7232.0,36.3
201908,아메리카,연도대륙,전체,112483.0,98954.0,13.7
201908,아메리카,미국,20세 이하,13912.0,12603.0,10.4
201908,아메리카,미국,21~30세,16819.0,15172.0,10.9
201908,아메리카,미국,31~40세,13577.0,12300.0,10.4
201908,아메리카,미국,41~50세,13230.0,12422.0,6.5
201908,아메리카,미국,51~60세,12918.0,11701.0,10.4
201908,아메리카,미국,61세이상,9952.0,8238.0,20.8
201908,아메리카,미국,승무원,6178.0,4883.0,26.5
201908,아메리카,미국,전체,86586.0,77319.0,12.0
201908,아메리카,캐나다,20세 이하,2530.0,2268.0,11.6
201908,아메리카,캐나다,21~30세,3744.0,3679.0,1.8
201908,아메리카,캐나다,31~40세,2655.0,2198.0,20.8
201908,아메리카,캐나다,41~50세,2403.0,2245.0,7.0
201908,아메리카,캐나다,51~60세,2375.0,2014.0,17.9
201908,아메리카,캐나다,61세이상,1341.0,1091.0,22.9
201908,아메리카,캐나다,승무원,1652.0,1191.0,38.7
201908,아메리카,캐나다,전체,16700.0,14686.0,13.7
201908,아메리카,브라질,20세 이하,241.0,213.0,13.1
201908,아메리카,브라질,21~30세,475.0,406.0,17.0
201908,아메리카,브라질,31~40세,490.0,417.0,17.5
201908,아메리카,브라질,41~50세,298.0,261.0,14.2
201908,아메리카,브라질,51~60세,155.0,118.0,31.4
201908,아메리카,브라질,61세이상,139.0,80.0,73.8
201908,아메리카,브라질,승무원,390.0,276.0,41.3
201908,아메리카,브라질,전체,2188.0,1771.0,23.5
201908,아메리카,멕시코,20세 이하,249.0,203.0,22.7
201908,아메리카,멕시코,21~30세,687.0,599.0,14.7
201908,아메리카,멕시코,31~40세,482.0,385.0,25.2
201908,아메리카,멕시코,41~50세,359.0,205.0,75.1
201908,아메리카,멕시코,51~60세,243.0,166.0,46.4
201908,아메리카,멕시코,61세이상,138.0,98.0,40.8
201908,아메리카,멕시코,승무원,651.0,408.0,59.6
201908,아메리카,멕시코,전체,2809.0,2064.0,36.1
201908,아메리카,기타,20세 이하,293.0,195.0,50.3
201908,아메리카,기타,21~30세,1041.0,972.0,7.1
201908,아메리카,기타,31~40세,839.0,687.0,22.1
201908,아메리카,기타,41~50세,463.0,367.0,26.2
201908,아메리카,기타,51~60세,337.0,266.0,26.7
201908,아메리카,기타,61세이상,242.0,153.0,58.2
201908,아메리카,기타,승무원,985.0,474.0,107.8
201908,아메리카,기타,전체,4200.0,3114.0,34.9
201908,유럽,연도대륙,20세 이하,14592.0,11427.0,27.7
201908,유럽,연도대륙,21~30세,25862.0,21827.0,18.5
201908,유럽,연도대륙,31~40세,17635.0,15009.0,17.5
201908,유럽,연도대륙,41~50세,14306.0,11868.0,20.5
201908,유럽,연도대륙,51~60세,10881.0,9268.0,17.4
201908,유럽,연도대륙,61세이상,5311.0,4098.0,29.6
201908,유럽,연도대륙,승무원,16149.0,12711.0,27.0
201908,유럽,연도대륙,전체,104736.0,86208.0,21.5
201908,유럽,러시아,20세 이하,4587.0,3407.0,34.6
201908,유럽,러시아,21~30세,6150.0,4976.0,23.6
201908,유럽,러시아,31~40세,5524.0,4238.0,30.3
201908,유럽,러시아,41~50세,4148.0,3025.0,37.1
201908,유럽,러시아,51~60세,2723.0,1913.0,42.3
201908,유럽,러시아,61세이상,1445.0,974.0,48.4
201908,유럽,러시아,승무원,4123.0,4468.0,-7.7
201908,유럽,러시아,전체,28700.0,23001.0,24.8
201908,유럽,영국,20세 이하,1891.0,1555.0,21.6
201908,유럽,영국,21~30세,3266.0,2841.0,15.0
201908,유럽,영국,31~40세,2195.0,1986.0,10.5
201908,유럽,영국,41~50세,1860.0,1655.0,12.4
201908,유럽,영국,51~60세,1672.0,1534.0,9.0
201908,유럽,영국,61세이상,970.0,828.0,17.1
201908,유럽,영국,승무원,1262.0,733.0,72.2
201908,유럽,영국,전체,13116.0,11132.0,17.8
201908,유럽,독일,20세 이하,1575.0,1274.0,23.6
201908,유럽,독일,21~30세,3039.0,2666.0,14.0
201908,유럽,독일,31~40세,1834.0,1764.0,4.0
201908,유럽,독일,41~50세,1485.0,1499.0,-0.9
201908,유럽,독일,51~60세,1516.0,1417.0,7.0
201908,유럽,독일,61세이상,643.0,511.0,25.8
201908,유럽,독일,승무원,1067.0,879.0,21.4
201908,유럽,독일,전체,11159.0,10010.0,11.5
201908,유럽,프랑스,20세 이하,2656.0,2132.0,24.6
201908,유럽,프랑스,21~30세,4238.0,3305.0,28.2
201908,유럽,프랑스,31~40세,1882.0,1684.0,11.8
201908,유럽,프랑스,41~50세,1646.0,1330.0,23.8
201908,유럽,프랑스,51~60세,1229.0,1072.0,14.6
201908,유럽,프랑스,61세이상,465.0,429.0,8.4
201908,유럽,프랑스,승무원,868.0,770.0,12.7
201908,유럽,프랑스,전체,12984.0,10722.0,21.1
201908,유럽,이탈리아,20세 이하,455.0,297.0,53.2
201908,유럽,이탈리아,21~30세,1088.0,872.0,24.8
201908,유럽,이탈리아,31~40세,1061.0,822.0,29.1
201908,유럽,이탈리아,41~50세,824.0,776.0,6.2
201908,유럽,이탈리아,51~60세,628.0,507.0,23.9
201908,유럽,이탈리아,61세이상,300.0,180.0,66.7
201908,유럽,이탈리아,승무원,1559.0,823.0,89.4
201908,유럽,이탈리아,전체,5915.0,4277.0,38.3
201908,유럽,네덜란드,20세 이하,634.0,514.0,23.3
201908,유럽,네덜란드,21~30세,1074.0,982.0,9.4
201908,유럽,네덜란드,31~40세,482.0,415.0,16.1
201908,유럽,네덜란드,41~50세,565.0,478.0,18.2
201908,유럽,네덜란드,51~60세,492.0,439.0,12.1
201908,유럽,네덜란드,61세이상,203.0,147.0,38.1
201908,유럽,네덜란드,승무원,511.0,413.0,23.7
201908,유럽,네덜란드,전체,3961.0,3388.0,16.9
201908,유럽,우크라이나,20세 이하,137.0,158.0,-13.3
201908,유럽,우크라이나,21~30세,346.0,381.0,-9.2
201908,유럽,우크라이나,31~40세,309.0,257.0,20.2
201908,유럽,우크라이나,41~50세,191.0,160.0,19.4
201908,유럽,우크라이나,51~60세,98.0,127.0,-22.8
201908,유럽,우크라이나,61세이상,26.0,45.0,-42.2
201908,유럽,우크라이나,승무원,1797.0,1061.0,69.4
201908,유럽,우크라이나,전체,2904.0,2189.0,32.7
201908,유럽,스페인,20세 이하,600.0,400.0,50.0
201908,유럽,스페인,21~30세,1121.0,924.0,21.3
201908,유럽,스페인,31~40세,1061.0,780.0,36.0
201908,유럽,스페인,41~50세,775.0,516.0,50.2
201908,유럽,스페인,51~60세,554.0,415.0,33.5
201908,유럽,스페인,61세이상,259.0,187.0,38.5
201908,유럽,스페인,승무원,184.0,163.0,12.9
201908,유럽,스페인,전체,4554.0,3385.0,34.5
201908,유럽,루마니아,20세 이하,67.0,43.0,55.8
201908,유럽,루마니아,21~30세,187.0,145.0,29.0
201908,유럽,루마니아,31~40세,182.0,155.0,17.4
201908,유럽,루마니아,41~50세,158.0,107.0,47.7
201908,유럽,루마니아,51~60세,83.0,59.0,40.7
201908,유럽,루마니아,61세이상,25.0,11.0,127.3
201908,유럽,루마니아,승무원,730.0,406.0,79.8
201908,유럽,루마니아,전체,1432.0,926.0,54.6
201908,유럽,노르웨이,20세 이하,97.0,96.0,1.0
201908,유럽,노르웨이,21~30세,236.0,275.0,-14.2
201908,유럽,노르웨이,31~40세,129.0,180.0,-28.3
201908,유럽,노르웨이,41~50세,136.0,166.0,-18.1
201908,유럽,노르웨이,51~60세,117.0,159.0,-26.4
201908,유럽,노르웨이,61세이상,54.0,83.0,-34.9
201908,유럽,노르웨이,승무원,34.0,24.0,41.7
201908,유럽,노르웨이,전체,803.0,983.0,-18.3
201908,유럽,스웨덴,20세 이하,183.0,103.0,77.7
201908,유럽,스웨덴,21~30세,573.0,534.0,7.3
201908,유럽,스웨덴,31~40세,230.0,210.0,9.5
201908,유럽,스웨덴,41~50세,198.0,209.0,-5.3
201908,유럽,스웨덴,51~60세,174.0,171.0,1.8
201908,유럽,스웨덴,61세이상,78.0,68.0,14.7
201908,유럽,스웨덴,승무원,54.0,66.0,-18.2
201908,유럽,스웨덴,전체,1490.0,1361.0,9.5
201908,유럽,폴란드,20세 이하,243.0,164.0,48.2
201908,유럽,폴란드,21~30세,558.0,455.0,22.6
201908,유럽,폴란드,31~40세,416.0,379.0,9.8
201908,유럽,폴란드,41~50세,305.0,242.0,26.0
201908,유럽,폴란드,51~60세,131.0,105.0,24.8
201908,유럽,폴란드,61세이상,74.0,66.0,12.1
201908,유럽,폴란드,승무원,599.0,547.0,9.5
201908,유럽,폴란드,전체,2326.0,1958.0,18.8
201908,유럽,스위스,20세 이하,205.0,167.0,22.8
201908,유럽,스위스,21~30세,601.0,480.0,25.2
201908,유럽,스위스,31~40세,256.0,200.0,28.0
201908,유럽,스위스,41~50세,227.0,191.0,18.8
201908,유럽,스위스,51~60세,224.0,227.0,-1.3
201908,유럽,스위스,61세이상,114.0,97.0,17.5
201908,유럽,스위스,승무원,37.0,45.0,-17.8
201908,유럽,스위스,전체,1664.0,1407.0,18.3
201908,유럽,포르투갈,20세 이하,235.0,160.0,46.9
201908,유럽,포르투갈,21~30세,272.0,221.0,23.1
201908,유럽,포르투갈,31~40세,202.0,173.0,16.8
201908,유럽,포르투갈,41~50세,208.0,165.0,26.1
201908,유럽,포르투갈,51~60세,164.0,162.0,1.2
201908,유럽,포르투갈,61세이상,59.0,64.0,-7.8
201908,유럽,포르투갈,승무원,202.0,89.0,127.0
201908,유럽,포르투갈,전체,1342.0,1034.0,29.8
201908,유럽,오스트리아,20세 이하,132.0,121.0,9.1
201908,유럽,오스트리아,21~30세,368.0,329.0,11.9
201908,유럽,오스트리아,31~40세,199.0,201.0,-1.0
201908,유럽,오스트리아,41~50세,151.0,152.0,-0.7
201908,유럽,오스트리아,51~60세,159.0,122.0,30.3
201908,유럽,오스트리아,61세이상,86.0,49.0,75.5
201908,유럽,오스트리아,승무원,123.0,100.0,23.0
201908,유럽,오스트리아,전체,1218.0,1074.0,13.4
201908,유럽,핀란드,20세 이하,68.0,57.0,19.3
201908,유럽,핀란드,21~30세,279.0,287.0,-2.8
201908,유럽,핀란드,31~40세,124.0,113.0,9.7
201908,유럽,핀란드,41~50세,121.0,111.0,9.0
201908,유럽,핀란드,51~60세,98.0,95.0,3.2
201908,유럽,핀란드,61세이상,39.0,28.0,39.3
201908,유럽,핀란드,승무원,346.0,332.0,4.2
201908,유럽,핀란드,전체,1075.0,1023.0,5.1
201908,유럽,벨기에,20세 이하,182.0,155.0,17.4
201908,유럽,벨기에,21~30세,336.0,262.0,28.2
201908,유럽,벨기에,31~40세,239.0,171.0,39.8
201908,유럽,벨기에,41~50세,213.0,182.0,17.0
201908,유럽,벨기에,51~60세,163.0,114.0,43.0
201908,유럽,벨기에,61세이상,76.0,49.0,55.1
201908,유럽,벨기에,승무원,96.0,94.0,2.1
201908,유럽,벨기에,전체,1305.0,1027.0,27.1
201908,유럽,크로아티아,20세 이하,6.0,13.0,-53.8
201908,유럽,크로아티아,21~30세,47.0,61.0,-23.0
201908,유럽,크로아티아,31~40세,57.0,66.0,-13.6
201908,유럽,크로아티아,41~50세,75.0,49.0,53.1
201908,유럽,크로아티아,51~60세,50.0,40.0,25.0
201908,유럽,크로아티아,61세이상,15.0,11.0,36.4
201908,유럽,크로아티아,승무원,364.0,172.0,111.6
201908,유럽,크로아티아,전체,614.0,412.0,49.0
201908,유럽,그리스,20세 이하,40.0,41.0,-2.4
201908,유럽,그리스,21~30세,100.0,92.0,8.7
201908,유럽,그리스,31~40세,168.0,138.0,21.7
201908,유럽,그리스,41~50세,123.0,88.0,39.8
201908,유럽,그리스,51~60세,76.0,65.0,16.9
201908,유럽,그리스,61세이상,79.0,35.0,125.7
201908,유럽,그리스,승무원,192.0,227.0,-15.4
201908,유럽,그리스,전체,778.0,686.0,13.4
201908,유럽,불가리아,20세 이하,57.0,66.0,-13.6
201908,유럽,불가리아,21~30세,107.0,97.0,10.3
201908,유럽,불가리아,31~40세,65.0,66.0,-1.5
201908,유럽,불가리아,41~50세,72.0,52.0,38.5
201908,유럽,불가리아,51~60세,45.0,46.0,-2.2
201908,유럽,불가리아,61세이상,14.0,14.0,0.0
201908,유럽,불가리아,승무원,391.0,259.0,51.0
201908,유럽,불가리아,전체,751.0,600.0,25.2
201908,유럽,덴마크,20세 이하,75.0,75.0,0.0
201908,유럽,덴마크,21~30세,425.0,336.0,26.5
201908,유럽,덴마크,31~40세,132.0,137.0,-3.6
201908,유럽,덴마크,41~50세,170.0,162.0,4.9
201908,유럽,덴마크,51~60세,122.0,143.0,-14.7
201908,유럽,덴마크,61세이상,42.0,47.0,-10.6
201908,유럽,덴마크,승무원,79.0,102.0,-22.5
201908,유럽,덴마크,전체,1045.0,1002.0,4.3
201908,유럽,아일랜드,20세 이하,66.0,69.0,-4.3
201908,유럽,아일랜드,21~30세,281.0,243.0,15.6
201908,유럽,아일랜드,31~40세,202.0,181.0,11.6
201908,유럽,아일랜드,41~50세,134.0,131.0,2.3
201908,유럽,아일랜드,51~60세,91.0,87.0,4.6
201908,유럽,아일랜드,61세이상,45.0,42.0,7.1
201908,유럽,아일랜드,승무원,113.0,51.0,121.6
201908,유럽,아일랜드,전체,932.0,804.0,15.9
201908,유럽,기타,20세 이하,401.0,360.0,11.4
201908,유럽,기타,21~30세,1170.0,1063.0,10.1
201908,유럽,기타,31~40세,686.0,693.0,-1.0
201908,유럽,기타,41~50세,521.0,422.0,23.5
201908,유럽,기타,51~60세,272.0,249.0,9.2
201908,유럽,기타,61세이상,200.0,133.0,50.4
201908,유럽,기타,승무원,1418.0,887.0,59.9
201908,유럽,기타,전체,4668.0,3807.0,22.6
201908,오세아니아,연도대륙,20세 이하,1486.0,1297.0,14.6
201908,오세아니아,연도대륙,21~30세,2322.0,1875.0,23.8
201908,오세아니아,연도대륙,31~40세,2715.0,2491.0,9.0
201908,오세아니아,연도대륙,41~50세,2500.0,2291.0,9.1
201908,오세아니아,연도대륙,51~60세,2608.0,2322.0,12.3
201908,오세아니아,연도대륙,61세이상,5164.0,4152.0,24.4
201908,오세아니아,연도대륙,승무원,573.0,492.0,16.5
201908,오세아니아,연도대륙,전체,17368.0,14920.0,16.4
201908,오세아니아,호주,20세 이하,1111.0,1009.0,10.1
201908,오세아니아,호주,21~30세,1667.0,1304.0,27.8
201908,오세아니아,호주,31~40세,2045.0,1831.0,11.7
201908,오세아니아,호주,41~50세,2000.0,1795.0,11.4
201908,오세아니아,호주,51~60세,2080.0,1803.0,15.4
201908,오세아니아,호주,61세이상,4388.0,3551.0,23.6
201908,오세아니아,호주,승무원,356.0,284.0,25.4
201908,오세아니아,호주,전체,13647.0,11577.0,17.9
201908,오세아니아,뉴질랜드,20세 이하,271.0,238.0,13.9
201908,오세아니아,뉴질랜드,21~30세,519.0,440.0,18.0
201908,오세아니아,뉴질랜드,31~40세,521.0,506.0,3.0
