순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
3183,2023 세계일화국제불교영화제 단편 컬렉션1,,500,0.0%,5,1,1,기타,기타,
3229,제9회 서울국제음식영화제 오감만족 한국단편경선 1,,"35,000",0.0%,4,1,1,한국,한국,
3229,제6회 전주국제단편영화제 국제1,,"20,000",0.0%,4,1,2,기타,기타,
3229,인사이트: 북한 사람을 보다,,"20,000",0.0%,4,1,1,한국,한국,
3229,제14회 부산평화영화제 경쟁7: 단편모음2,,"20,000",0.0%,4,1,1,한국,한국,
3229,작은 노래를 함께 부를 때,,"40,000",0.0%,4,1,1,스페인,스페인,
3229,제25회 부산독립영화제 로컬투로컬1,,"24,000",0.0%,4,1,1,한국,한국,
3229,대구독립영화연말정산 2023 - 단편 1,,"32,000",0.0%,4,1,1,한국,한국,
3229,만수의 모험: 이민휘의 영화음악을 찾아서 단편섹션,,"36,000",0.0%,4,1,1,한국,한국,
3229,My Shooting Star - 이한주 배우전 단편전3,,"20,000",0.0%,4,1,2,한국,한국,
3229,양성애자 남자와 여자사이,2023-03-10,"24,000",0.0%,4,4,4,한국,한국,(주)영진크리에이티브
3229,사라진 그림자들,,"20,000",0.0%,4,1,1,인도,인도,
3229,사랑의 역사,1960-06-03,"17,000",0.0%,4,1,1,한국,한국,
3229,죽은 시인의 사회,1990-05-19,"32,000",0.0%,4,1,1,미국,미국,"(주)디스테이션,(주)드림팩트엔터테인먼트,브에나비스타픽쳐스"
3229,스윙 타임,,"28,000",0.0%,4,1,1,미국,미국,
3229,벨리시마,,"24,000",0.0%,4,1,1,이탈리아,이탈리아,
3229,바람,,"36,000",0.0%,4,1,2,미국,미국,
3229,까미유 끌로델,2013-10-24,"48,000",0.0%,4,1,1,프랑스,프랑스,찬란
3229,붓다 : 위대한 여정,2015-05-28,400,0.0%,4,1,2,일본,일본,(주)머스트씨무비릴리징컴퍼니
3229,트립 투 스페인,2018-05-17,"48,000",0.0%,4,1,1,영국,영국,아이 엠
3229,오늘도 평화로운,2019-04-04,"32,000",0.0%,4,1,1,한국,한국,(주)영화사 그램
3229,12 하고 24,,"32,000",0.0%,4,1,2,한국,한국,
3229,천사의 시,,"24,000",0.0%,4,1,3,이탈리아,이탈리아,
3229,애비규환,2020-11-12,"40,000",0.0%,4,1,1,한국,한국,(주)리틀빅픽쳐스
3229,"ㅅㄹ, ㅅㅇ, ㅅㄹ",,"32,000",0.0%,4,1,1,한국,한국,
3229,노트르담,2021-12-22,"12,000",0.0%,4,1,1,프랑스,프랑스,(주)엣나인필름
3229,첫번째 아이,2022-11-10,"12,000",0.0%,4,1,1,한국,한국,(주)더쿱디스트리뷰션
3229,무지의 밤,,"32,000",0.0%,4,1,2,인도,"인도,프랑스",
3229,4인4섹,2023-03-03,"24,000",0.0%,4,4,4,한국,한국,(주)영진크리에이티브
3229,관객프로그래머 초이스! - 김나영 감독전,,"31,000",0.0%,4,1,1,한국,한국,
3229,인디쇼츠! 연남가든x인디스페이스(8월),,"36,000",0.0%,4,1,1,한국,한국,
3229,다신 안 볼 사이,,"32,000",0.0%,4,1,1,한국,한국,
3229,서브젝트,,"20,000",0.0%,4,1,1,미국,미국,
3229,2023 SICFF 국제단편경쟁4,,"31,000",0.0%,4,1,2,기타,기타,
3229,2023 SICFF 지·평·선1,,"30,000",0.0%,4,1,2,한국,한국,
3229,피버,,"30,000",0.0%,4,1,2,칠레,칠레,
3229,반짝반짝 빛나는,,"30,000",0.0%,4,1,2,벨기에,"벨기에,네덜란드",
3229,2023 SICFF 지·평·선2,,"29,000",0.0%,4,1,2,기타,기타,
3229,2023싸페 국제SF: 단편2,,"29,000",0.0%,4,1,2,기타,기타,
3229,네 번째 일출,,"30,000",0.0%,4,1,2,루마니아,루마니아,
3229,부니 베어 : 가디언 코드,,"28,000",0.0%,4,1,2,중국,중국,
3229,제15회 서울영등포국제초단편영화제 줌인: 김주아,,"32,000",0.0%,4,1,1,한국,한국,
3229,제9회 서울국제음식영화제 SIFFF2023 폐막식,,"32,000",0.0%,4,1,1,기타,기타,
3271,제9회 서울국제음식영화제 오감만족 국제단편경선 2,,"24,000",0.0%,3,1,1,기타,기타,
3271,제10회 부산여성영화제,,"21,000",0.0%,3,1,1,한국,한국,
3271,인디스데이: 나를 지탱하게 하는,,"22,000",0.0%,3,1,3,한국,한국,
3271,사회적 죽음 : 영화관의 비밀 ? 영화관의 죽음,,"24,000",0.0%,3,1,1,한국,한국,
3271,제25회 부산독립영화제 딥 포커스1,,"18,000",0.0%,3,1,1,한국,한국,
3271,제25회 부산독립영화제 스펙트럼 부산 리와인드 1,,"18,000",0.0%,3,1,1,한국,한국,
3271,제25회 부산독립영화제 스펙트럼 부산 리와인드3,,"18,000",0.0%,3,1,1,한국,한국,
3271,제25회 부산독립영화제 딥 포커스3,,"18,000",0.0%,3,1,1,한국,한국,
3271,My Shooting Star - 이한주 배우전 단편전4,,"15,000",0.0%,3,1,2,한국,한국,
3271,미망인,1955-12-10,"24,000",0.0%,3,1,2,한국,한국,
3271,사랑은 언제나 진행중,2010-03-11,"41,000",0.0%,3,1,2,미국,미국,(주)시너지하우스 (시너지)
3271,션샤인 러브,2015-09-17,"24,000",0.0%,3,1,1,한국,한국,"(주)인벤트스톤,(주)영화사오원"
3271,바람의 소리: 유령,,"30,000",0.0%,3,1,3,중국,중국,(주)팝파트너스
3271,매기스 플랜,2017-01-25,"9,000",0.0%,3,1,1,미국,미국,오드
3271,나만 없는 집,,"7,000",0.0%,3,1,2,한국,한국,
3271,오직 사랑뿐,2018-02-08,"30,000",0.0%,3,1,1,영국,영국,(주)팝엔터테인먼트
3271,최선의 삶,2021-09-01,"27,000",0.0%,3,1,1,한국,한국,(주)엣나인필름
3271,우리는 매일매일,2021-06-30,"21,000",0.0%,3,1,1,한국,한국,㈜인디스토리
3271,"위대한 계약: 파주, 책, 도시",2022-04-21,"9,000",0.0%,3,1,1,한국,한국,(주)영화사 진진
3271,보이콰이어,2020-05-14,"18,000",0.0%,3,1,1,미국,미국,THE 픽쳐스
3271,머리카락,2020-12-10,"9,000",0.0%,3,1,1,한국,한국,"목영이엔엠,(주)다자인소프트"
3271,서바이벌 택틱스,,"23,000",0.0%,3,1,2,한국,한국,필름다빈
3271,멜팅 아이스크림,,"24,000",0.0%,3,1,2,한국,한국,
3271,다함께 여름!,2021-10-07,"31,000",0.0%,3,1,2,프랑스,프랑스,M&M 인터내셔널
3271,역할들,2022-03-31,"27,000",0.0%,3,1,1,한국,한국,쉼표
3271,JFFF2023 핵가족섹션,,"6,000",0.0%,3,1,1,한국,한국,
3271,2 우먼,,300,0.0%,3,1,2,일본,일본,
3271,알리스 기 작품선,,"24,000",0.0%,3,1,2,프랑스,프랑스,
3271,"제24회 대구단편영화제 디프 초이스2 - 다큐, 자문자답하다",,"24,000",0.0%,3,1,1,한국,한국,
3271,클루브 다 에스퀴나: 이전에는 없던 음악들,,"11,000",0.0%,3,1,1,브라질,브라질,
3271,안녕 내 사랑,,"15,000",0.0%,3,1,1,이탈리아,이탈리아,
3271,마인드 게임,,"15,000",0.0%,3,1,1,네덜란드,네덜란드,
3271,친애하는 원수에게,,"13,000",0.0%,3,1,1,프랑스,"프랑스,스위스",
3271,삼형제 이야기,,"15,000",0.0%,3,1,1,덴마크,덴마크,
3271,티그레 사람들,,"15,000",0.0%,3,1,1,미국,미국,
3271,환상 속의 남친,,"24,000",0.0%,3,1,1,미국,미국,
3271,2023 SICFF 어른들을 부탁해2,,"24,000",0.0%,3,1,1,기타,기타,
3271,2023 SICFF 문승아 배우 단편선,,"21,000",0.0%,3,1,1,한국,한국,
3271,조용한 이주,,"24,000",0.0%,3,1,2,덴마크,덴마크,필름다빈
3271,홍민키 감독전,,"24,000",0.0%,3,1,1,한국,한국,
3271,제6회 전주국제단편영화제 전북1,,"15,000",0.0%,3,1,2,한국,한국,
3271,제6회 전주국제단편영화제 공존: 여름,,"15,000",0.0%,3,1,1,한국,한국,
3313,제25회 부산독립영화제 로컬투로컬3,,"11,000",0.0%,2,1,1,한국,한국,
3313,욕망의 잔해,,"20,000",0.0%,2,1,2,인도,"인도,기타",
3313,새엄마랑 사랑에 빠진게 죄는 아니잖아,2023-10-13,"12,000",0.0%,2,1,2,일본,일본,(주)영진크리에이티브
3313,아내의 스탯 7싸 1도움,2023-10-13,"12,000",0.0%,2,1,2,일본,일본,(주)영진크리에이티브
3313,깃발,,"10,000",0.0%,2,1,1,프랑스,"프랑스,팔레스타인,기타",
3313,남편은 인싸 시부는 아싸,2023-10-18,"12,000",0.0%,2,1,2,일본,일본,(주)영진크리에이티브
3313,아내의 팬티에서 다른남자의 냄새가 난다,2023-10-19,"12,000",0.0%,2,1,2,일본,일본,(주)영진크리에이티브
3313,SIPFF2023 이송희일 감독 마스터클래스 1,,"20,000",0.0%,2,1,1,한국,한국,
3313,제6회 전주국제단편영화제 대륙의 바람,,"10,000",0.0%,2,1,1,기타,기타,
3313,제6회 전주국제단편영화제 공존: 가을,,"10,000",0.0%,2,1,1,한국,한국,
3313,프랭클린,,"10,000",0.0%,2,1,1,호주,호주,
3313,이니나와,,"7,000",0.0%,2,1,1,인도네시아,인도네시아,
3313,"사빈 바이스, 한 세기의 기록",,"10,000",0.0%,2,1,1,프랑스,프랑스,
3313,내 이름은 해피,,"10,000",0.0%,2,1,1,영국,"영국,터키",
3313,콜 미 댄서,,"10,000",0.0%,2,1,1,미국,"미국,인도",
3313,스카버러,,"16,000",0.0%,2,1,1,캐나다,캐나다,
3313,제15회 서울영등포국제초단편영화제 브뤼셀 BSFF,,"16,000",0.0%,2,1,1,벨기에,벨기에,
3313,2023 세계일화국제불교영화제 단편컬렉션 4,,200,0.0%,2,1,1,기타,기타,
3313,2023 세계일화국제불교영화제 단편컬렉션 2,,200,0.0%,2,1,1,기타,기타,
3313,2023 세계일화국제불교영화제 단편컬렉션 3,,200,0.0%,2,1,1,기타,기타,
3313,제7회 부산인터시티영화제 인터시티4,,"8,000",0.0%,2,1,1,기타,기타,
3313,13 미닛츠,2023-05-03,"18,000",0.0%,2,1,1,미국,미국,㈜코리아스크린
3313,포트리스: 더 벙커,2023-05-10,"18,000",0.0%,2,1,1,미국,미국,㈜코리아스크린
3313,전승일 애니메이션 특별전,,"16,000",0.0%,2,1,2,한국,한국,
3313,첫사랑 첫섹스,2023-04-14,"12,000",0.0%,2,1,2,일본,일본,(주)영진크리에이티브
3313,그녀의 음란 레슨 무삭제판,2023-07-26,"12,000",0.0%,2,1,2,한국,한국,(주)가온콘텐츠
3313,거친 섹스의 두 가지 맛,2023-05-04,"12,000",0.0%,2,1,2,한국,한국,(주)가온콘텐츠
3313,거친 섹스의 두 가지 맛 무삭제판,2023-07-26,"12,000",0.0%,2,1,2,한국,한국,(주)가온콘텐츠
3313,가단빌라,,"16,000",0.0%,2,1,1,한국,한국,
3313,은밀하고 쇼킹한 경험,2023-02-15,"2,000",0.0%,2,1,2,한국,한국,(주)케이알씨지
3313,지석,,"12,000",0.0%,2,1,1,한국,한국,
3313,화이트 노이즈,2022-12-07,"22,000",0.0%,2,1,4,미국,미국,씨제이 씨지브이(CJ CGV)(주)
3313,청춘시련,2022-12-01,"12,000",0.0%,2,1,2,대만,대만,"(주)씨네필운,시네마 뉴원"
3313,7인의 말괄량이,1976-01-15,"12,000",0.0%,2,1,1,한국,한국,
3313,목구멍의 가시,,"12,000",0.0%,2,1,1,한국,한국,
3313,핑크,2012-03-15,"20,000",0.0%,2,1,1,한국,한국,주식회사 마운틴픽쳐스
3313,콘돌은 날아간다,2013-05-30,"20,000",0.0%,2,1,1,한국,한국,주식회사 마운틴픽쳐스
3313,"안녕, 투이",2014-11-27,"20,000",0.0%,2,1,1,한국,한국,(주)인디플러그
3313,앙: 단팥 인생 이야기,2015-09-10,"15,000",0.0%,2,1,1,일본,일본,그린나래미디어(주)
3313,자객 섭은낭,2016-02-04,"16,000",0.0%,2,1,2,대만,대만,(주)영화사 진진
3313,소꿉놀이,2016-02-25,"6,000",0.0%,2,1,1,한국,한국,(주)시네마달
3313,하이큐!! 재능과 센스,2017-11-15,"16,000",0.0%,2,1,2,일본,일본,(주)이수C&E
3313,그림자 먹는 개,2018-06-28,"22,000",0.0%,2,1,1,한국,한국,영화사 마농(주)
3313,오장군의 발톱,2018-08-15,"20,000",0.0%,2,1,1,한국,한국,상남영화제작소
3313,걸,2021-01-07,"6,500",0.0%,2,1,1,독일,독일,(주)리틀빅픽쳐스
3313,페인 앤 글로리,2020-02-05,"24,000",0.0%,2,1,1,스페인,스페인,(주)제이앤씨미디어그룹
3313,잔칫날,2020-12-02,"18,000",0.0%,2,1,1,한국,한국,(주)트리플픽쳐스
3313,셀프-포트레이트 2020,,"16,000",0.0%,2,1,2,한국,한국,
3313,스크린골프_옆 방 커플과 스와핑,2023-11-29,"2,000",0.0%,2,1,2,한국,한국,주식회사 루믹스미디어
3362,형수는 밤손님,,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,음란한 사과,2023-01-31,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,거칠것 없는 그녀,2023-01-31,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,거칠것 없는 그녀 무삭제판,2023-07-26,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,남사친과유부녀의정사,2023-02-03,"1,000",0.0%,1,1,1,한국,한국,에이원 미디어
3362,MZ세대 돌려먹는 친구오빠,2023-02-01,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3362,가슴 큰 건물주 재희,2023-02-02,"6,000",0.0%,1,1,1,한국,한국,케이엘 픽쳐스
3362,밝히는 이웃집 아줌마,2023-01-26,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3362,울면서 신음하는 제수씨,2023-04-08,"6,000",0.0%,1,1,1,일본,일본,(주)영화사 사계절
3362,시크릿 홈비디오,2023-01-26,"1,000",0.0%,1,1,1,캐나다,캐나다,(주)픽쳐레스크
3362,남편의 죄를 몸으로 때우는 아내,2023-03-20,"6,000",0.0%,1,1,1,일본,일본,(주)영화사 사계절
3362,보지만 말고 넣어 무삭제판,2023-06-29,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,밑에 좀 빨아주세요 - 사치코,2023-04-02,"6,000",0.0%,1,1,1,일본,일본,(주)영화사 사계절
3362,옛남친 유혹에 분수터진 유부녀,2023-01-26,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3362,여동생의 성감대,2023-02-15,"6,000",0.0%,1,1,1,한국,한국,주식회사 바나나픽쳐스
3362,보지만 말고 넣어,2023-03-03,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,거유누나 : 20분 안에 싸면 너랑 섹스 안해,2023-04-16,"6,000",0.0%,1,1,1,일본,일본,(주)영화사 사계절
3362,며느리는 성욕보호사 무삭제판,2023-07-26,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,탐욕의 장모,2023-02-15,"1,000",0.0%,1,1,1,일본,일본,(주)픽쳐레스크
3362,며느리는 성욕보호사,2023-03-23,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,며느리의 반복 된 숨소리 : 나를 흥분하게 해,2023-12-15,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,가랑이 채운 처형 무삭제판,2023-12-22,"6,000",0.0%,1,1,1,일본,일본,주식회사 피에스앤제이
3362,과외의 목적,2023-12-07,"6,000",0.0%,1,1,1,한국,한국,주식회사 플릭스코
3362,헐렁이는 재벌집 막내 며느리,2023-12-12,"6,000",0.0%,1,1,1,한국,한국,(주)코빈커뮤니케이션즈
3362,헌팅： 첫 만남에 다 먹는 여자들,2023-12-27,"6,000",0.0%,1,1,1,한국,한국,(주)두리컴미디어
3362,시크릿! 홀딱 젖은 사돈,2023-12-12,"6,000",0.0%,1,1,1,한국,한국,(주)코빈커뮤니케이션즈
3362,쉽게 넣는 그녀 무삭제판,2023-12-22,"6,000",0.0%,1,1,1,일본,일본,주식회사 피에스앤제이
3362,가녀장 시대 남편 잡는 음란한 와이프,2023-12-27,"6,000",0.0%,1,1,1,한국,한국,(주)두리컴미디어
3362,새엄마 잠깐 거긴 안돼,2023-12-27,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,남편 말고 의붓아들 : 속궁합이 잘 맞아,2023-12-27,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,멋대로 들어온 돌싱녀 : 하고 싶어요,2023-12-27,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,옆집 아저씨와 같은 침대에 누워 있다,2023-12-27,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,발정난여대생들의비밀섹스,2023-12-29,"1,000",0.0%,1,1,1,한국,한국,에이원 미디어
3362,유부남녀 불륜천국 오피스,2023-12-26,"6,000",0.0%,1,1,1,한국,한국,(주)코빈커뮤니케이션즈
3362,자식 대신 씨뿌리는 시아버지,2023-12-27,"6,000",0.0%,1,1,1,한국,한국,(주)코빈커뮤니케이션즈
3362,물터지는 며늘아기와 불타는 시아버지,2023-12-27,"6,000",0.0%,1,1,1,한국,한국,(주)코빈커뮤니케이션즈
3362,사내 속살 공유 중소기업,2023-12-26,"6,000",0.0%,1,1,1,한국,한국,(주)코빈커뮤니케이션즈
3362,나는 쏠려,2023-12-22,"6,000",0.0%,1,1,1,한국,한국,유한회사 영화사 반딧불
3362,질퍽한 E컵 풍속녀,2023-12-22,"1,000",0.0%,1,1,1,일본,일본,주식회사 미콘
3362,스와핑 어린커플2,2023-01-11,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3362,깊은곳까지 벌려준 유부녀 비서,2023-01-11,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3362,24시간 연속 정사 불륜커플,2023-01-11,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3362,아내를 빌려드립니다,2023-03-09,"6,000",0.0%,1,1,1,한국,한국,영화사 산들바람
3362,페로몬 풍기는 며느리 츠바키,2023-01-13,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,노출광 며느리 아야네,2023-01-13,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,다 받아주는 새엄마,2023-01-14,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,자지러진 육덕 며느리,2023-03-28,"1,000",0.0%,1,1,1,일본,일본,주식회사 미콘
3362,바디체인지,2023-01-13,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,육감바디 며느리 미야비,2023-01-13,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,물터진 리나:남편보다 죽여줘,2023-01-14,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,남편대신 옆집남자,2023-01-14,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,세자매의 교환섹스,2023-01-14,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,며느리 칸나:남편이 출장간 밤,2023-01-14,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,그녀의 조갯살,2023-01-31,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,남자껀 필요없어,2023-01-19,"6,000",0.0%,1,1,1,한국,한국,주식회사 플릭스코
3362,혼자 사는 여자들,2023-01-19,"6,000",0.0%,1,1,1,한국,한국,주식회사 플릭스코
3362,그녀의 조갯살 무삭제판,2023-05-04,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,알고 보니 꽃뱀 골프강사,2023-01-20,"1,000",0.0%,1,1,1,한국,한국,(주)픽쳐레스크
3362,50대 묵은지 장모님의 유혹,2023-01-13,"1,000",0.0%,1,1,1,한국,한국,(주)픽쳐레스크
3362,나는 펫 : 다 벗을게요,2023-01-25,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,제수씨의 사정 : 욕구 터졌어,2023-01-25,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,질펀한 마사지 : 남편 없어요,2023-01-25,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,여친의 조력자 무삭제판,2023-06-01,"6,000",0.0%,1,1,1,한국,한국,(주)가온콘텐츠
3362,섹스에 눈 떴어 : 아무나 와줘요,2023-01-25,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,옆집이모는 배꼽친구 무삭제판,2023-06-29,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,여친의 조력자,2023-03-23,"6,000",0.0%,1,1,1,한국,한국,(주)가온콘텐츠
3362,맛 : 여자 알바생들 무삭제,2023-01-17,"6,000",0.0%,1,1,1,한국,한국,(주)영화사가을
3362,먼저맛본 옆집엄마,2023-01-31,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,그녀의 조건 배달 무삭제판,2023-06-01,"6,000",0.0%,1,1,1,한국,한국,(주)가온콘텐츠
3362,젖은 속옷 내린 유부녀,2023-02-14,"6,000",0.0%,1,1,1,일본,일본,에스팀
3362,세웠더니 싸드라 무삭제판,2023-03-03,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,맛있는 새엄마2 무삭제판,2023-01-31,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,온천여관의 여주인을 성감마사지,2023-06-16,"6,000",0.0%,1,1,1,일본,일본,(주)도키엔터테인먼트
3362,먼저맛본 옆집엄마 무삭제판,2023-05-04,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,이모랑 하는 욕정놀이 무삭제판,2023-06-29,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,그녀의 조건 배달,2023-05-04,"6,000",0.0%,1,1,1,한국,한국,(주)가온콘텐츠
3362,아버님이 맛본 며느리 무삭제판,2023-02-14,"6,000",0.0%,1,1,1,일본,일본,에스팀
3362,모델지망생들 방과후 특별수업,2023-01-18,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3362,골프하는 여자들,2023-01-25,"6,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3362,처음 젖은 가랑이,2023-01-31,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,형수는 밤손님 무삭제판,2023-07-26,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,음란한 사과 무삭제판,2023-05-04,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,아버님을 세운 며느라기 무삭제판,2023-02-14,"6,000",0.0%,1,1,1,일본,일본,에스팀
3362,처음 젖은 가랑이 무삭제판,2023-07-26,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3362,여직원들 ： 2대2 스와핑,2023-11-10,"6,000",0.0%,1,1,1,한국,한국,(주)영화사가을
3362,여직원들 ： 직장 연애사 3,2023-11-25,"6,000",0.0%,1,1,1,한국,한국,(주)영화사가을
3362,자매의 스와핑,2023-12-29,"6,000",0.0%,1,1,1,한국,한국,(주)영화사가을
3362,잘하는 아줌마의 농익은 맛을 못잊어,2023-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,F컵 새댁의 큰가슴:하루에 여러번,2023-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,미대생 손길에 자지러진 새아빠,2023-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,필싸여관:끝까지 싼다,2023-11-13,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,애인대행 S도 허락할게요,2023-11-13,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,핸드 메이드:성욕처리 전담,2023-11-13,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,욕정의 신혼부부 여보 더는 못하겠어,2023-11-15,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,내 누드모델 새아빠:모양이 자꾸 변하네,2023-11-15,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,신혼때 쉴시간이 어딨어!임신 받아라,2023-11-15,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,열려버린 판도라의 봉지:임자 만난 엉덩이,2023-11-15,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,떡 돌리는 며느리 아버님도 드실래요?,2023-11-14,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,구멍아래:적나라한 새엄마의 사생활,2023-11-14,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,아내의 비디오에 아버지가 나왔다,2023-11-14,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,여대생 카렌 새아빠 내 누드모델이 되어줘,2023-11-14,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,브랫:나를 만족 시켜줘,2023-11-13,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,바지 내린 욕정녀,2023-12-28,"6,000",0.0%,1,1,1,일본,일본,주식회사 피에스앤제이
3362,참을 수 없는 탐욕,2023-12-28,"6,000",0.0%,1,1,1,일본,일본,주식회사 피에스앤제이
3362,은밀한 미용실2,2023-11-08,"6,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3362,처형과 포갠 입술 - 이젠 못돌아가,2023-11-17,"6,000",0.0%,1,1,1,일본,일본,(주)도키엔터테인먼트
3362,24시간 색다른 여직원의 음란한 섹스,2023-11-14,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3362,사랑엔 정의가 없다,2023-12-11,"6,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3362,2030청년영화 초청작 2 GV,,"7,000",0.0%,1,1,1,한국,한국,
3362,섹스의 맛을 알려준 여상사,2023-11-14,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3362,과외수업: 청불학원의 목적,2023-11-27,"1,000",0.0%,1,1,1,한국,한국,(주)그노스
3362,제25회 부산독립영화제 스펙트럼 부산 리와인드2,,"6,000",0.0%,1,1,1,한국,한국,
3362,제25회 부산독립영화제 포럼-인디크라시4,,"6,000",0.0%,1,1,1,한국,한국,
3362,젖 잘 주는 식당이모,2023-12-15,"6,000",0.0%,1,1,1,한국,한국,(주)영진크리에이티브
3362,흑인과하고싶은섹시한지원,2023-11-24,"1,000",0.0%,1,1,1,한국,한국,스마일컨텐츠
3362,젖큰 옆집 누나,2023-11-15,"6,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3362,남편의 S선물,2023-12-20,"6,000",0.0%,1,1,1,한국,한국,(주)룬컴퍼니
3362,시아버지 남편에게는 비밀로 해요,2023-11-30,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,사육의 덫에 걸린 육덕 어시던트,2023-11-30,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,사랑개들,2023-12-05,"6,000",0.0%,1,1,1,한국,한국,(주)두리컴미디어
3362,궁극의 섹스 : 오빠 1분 컷 해줄게,2023-11-30,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,새엄마 끝 : 애인 시작,2023-11-30,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3362,너의 정자가 먹고 싶어,2023-12-05,"6,000",0.0%,1,1,1,한국,한국,(주)두리컴미디어
3362,골프치는 여자들_밤마다 굿샷,2023-11-22,"6,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
